1	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
2	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	94	95	96	97	98	99	100	101	723	729
3	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	91	92	93	94	95	96	98	99	100	101	723	729
4	23	24	25	26	27	28	29	30	31	46	52	53	54	55	57	58	59	84	85	86	87	88	89	90	91	92	93	94	96	97	98	99	100	101	723	729
5	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	91	92	93	94	95	97	98	99	100	101	723	729
6	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	96	98	99	100	101	723
7	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	97	98	99	100	101	723
8	23	24	25	26	27	28	29	30	31	46	52	53	54	56	57	58	59	84	85	86	87	88	89	90	91	92	93	95	96	97	98	99	100	101	723	729
9	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	723	729
10	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	58	59	84	85	86	87	88	89	90	91	92	93	95	96	97	98	99	100	101	723	729
11	42	43	44	45	46	47	48	49	50	52	53	56	59	60	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	96	102	103	104	725	726	727
12	42	43	44	45	46	47	48	49	50	52	53	57	58	59	60	61	62	64	65	66	67	68	74	78	79	80	81	82	83	96	102	103	104	725	726	727
13	42	43	44	45	46	47	48	49	50	51	52	53	57	59	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
14	42	43	44	45	46	47	48	49	51	52	55	56	57	58	59	60	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	96	102	103	104	725
15	42	43	44	45	46	47	48	49	50	51	52	53	55	56	58	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
16	42	43	44	45	46	47	48	49	50	52	53	54	55	56	57	58	61	62	63	64	65	66	67	68	78	79	80	81	83	96	102	103	104	725	726	727
17	42	43	44	45	46	47	48	49	50	52	53	55	57	58	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
18	42	43	44	45	46	47	48	49	50	52	53	54	56	58	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
19	42	43	44	45	46	47	48	49	50	52	53	54	55	56	57	58	60	62	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
20	43	44	45	46	47	48	49	50	51	53	54	55	56	57	58	59	62	64	65	66	67	79	80	81	83	85	87	90	93	94	96	103	104	726	727	729
21	42	43	44	45	46	47	48	49	50	52	53	55	56	57	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
22	45	46	48	49	51	52	53	54	55	56	57	58	59	62	64	67	69	70	73	74	75	77	78	79	80	81	82	83	85	91	93	95	102	104	725	728
23	42	43	45	46	48	49	51	52	53	54	55	56	57	58	59	62	65	66	70	72	73	74	78	79	80	82	83	84	85	86	91	93	96	102	103	725
24	42	43	44	46	47	48	50	51	52	53	54	55	56	58	59	61	62	63	64	65	66	78	79	80	81	82	83	85	86	90	92	94	102	103	725	727
25	43	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	70	74	79	80	82	84	85	86	87	88	89	90	91	92	93	94	95	96	98	729
26	45	46	48	50	51	52	53	54	55	56	57	58	59	70	74	79	80	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	729
27	43	46	47	48	49	50	51	52	53	54	55	56	57	58	59	62	70	74	79	80	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	98
28	23	24	25	46	48	49	51	52	53	54	55	56	57	58	59	70	74	80	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	101
29	43	45	46	47	48	49	50	52	53	54	55	56	57	58	59	62	80	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	101	729
30	23	24	27	29	43	45	46	47	48	50	52	53	54	55	57	58	59	62	80	83	84	86	87	88	89	90	91	92	93	94	95	96	97	99	100	729
31	43	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	62	80	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	100	101	729
32	42	43	44	45	46	47	48	49	50	51	52	53	54	55	59	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	727
33	42	43	44	45	46	47	48	49	50	51	52	53	55	57	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	96	102	103	104	725	726	727
34	42	43	44	45	46	47	48	49	50	51	52	53	55	58	59	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	727
35	42	43	44	45	46	47	48	49	50	51	52	53	57	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	96	102	103	104	725	726	727
36	42	43	44	45	46	47	48	49	50	51	52	53	54	55	57	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
37	42	43	44	45	46	47	48	49	50	52	53	58	59	60	61	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725	726	727
38	42	43	44	45	46	47	48	49	50	51	52	53	54	57	59	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	96	102	103	104	726	727
39	42	44	45	46	47	48	49	50	51	52	53	55	56	58	60	61	62	63	64	65	66	67	68	70	74	78	79	80	82	83	96	102	103	104	726	727
40	43	44	45	46	47	48	49	50	51	52	53	56	58	59	60	61	62	63	64	65	66	67	68	70	74	78	79	80	82	96	102	103	104	725	726	727
41	42	43	44	45	46	47	48	49	50	52	53	54	55	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	96	102	103	104	725	726	727
42	43	45	48	49	51	52	53	54	55	56	58	59	62	64	66	68	69	70	71	72	73	74	75	76	77	79	80	81	82	83	84	91	94	95	725	728
43	42	48	49	51	52	53	54	55	56	58	59	60	61	62	64	69	70	71	72	73	74	75	76	77	78	79	80	82	83	89	90	91	96	103	727	728
44	42	44	48	49	51	52	53	55	56	58	59	60	62	63	66	69	70	71	72	73	74	75	76	77	79	80	82	83	84	85	88	91	92	93	96	728
45	46	48	49	51	52	53	55	56	58	59	62	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	86	90	92	95	98	728
46	46	48	49	51	52	53	55	56	58	59	62	64	67	68	69	70	71	72	73	74	75	76	77	79	80	81	82	83	85	86	89	93	95	98	102	728
47	42	44	48	49	51	52	53	55	56	57	58	59	62	64	69	70	71	72	73	74	75	76	77	78	79	80	82	83	84	87	89	90	91	96	103	728
