1	23	24	25	26	27	28	29	30	31	45	46	54	55	56	57	59	80	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
2	23	24	25	26	27	28	29	30	31	46	50	52	53	54	55	57	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
3	23	24	25	26	27	28	29	30	31	45	46	53	54	55	57	58	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
4	23	24	25	26	27	28	29	30	31	46	48	51	54	55	57	59	62	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
5	23	24	25	26	27	28	29	30	31	44	46	49	51	54	55	57	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
6	23	24	25	26	27	28	29	30	31	45	46	54	55	56	57	59	83	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
7	23	24	25	26	27	28	29	30	31	45	46	54	55	57	59	80	83	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
8	23	24	25	26	27	28	29	30	31	46	51	54	55	56	57	59	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	723	729
9	23	24	25	26	27	28	29	30	31	44	46	51	54	55	57	59	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	723	729
10	23	24	25	26	27	28	29	30	31	46	51	52	54	55	56	57	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
11	23	24	25	26	27	28	29	30	31	45	46	49	54	55	57	59	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	723	729
12	42	43	44	45	46	47	48	49	50	51	52	53	54	56	57	60	61	62	63	65	66	67	68	70	74	78	79	80	82	83	102	103	104	725	726	727
13	42	43	44	45	46	47	48	49	50	51	52	53	54	57	58	60	61	62	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	726	727
14	42	43	44	45	46	47	48	49	50	51	52	53	54	55	57	58	60	61	62	63	64	65	66	67	68	78	79	80	81	83	102	103	104	725	726	727
15	42	43	44	45	46	47	48	49	50	52	53	56	57	58	60	61	62	63	64	65	66	67	68	70	74	78	79	80	81	83	102	103	104	725	726	727
16	43	44	45	46	47	48	49	50	51	52	53	54	55	56	58	59	60	61	62	64	65	66	67	68	70	74	78	79	80	81	82	83	102	104	725	727
17	42	43	44	45	46	47	48	49	50	51	52	53	54	55	58	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
18	42	43	44	45	46	47	48	49	50	52	53	55	57	58	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	726	727
19	42	43	44	45	46	47	48	49	50	51	52	53	54	55	57	58	60	61	62	63	64	65	66	67	68	78	79	80	82	83	102	103	104	725	726	727
20	42	43	44	45	46	47	48	49	50	52	53	55	56	57	59	60	62	64	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725	726	727
21	43	44	45	46	48	49	50	51	52	53	54	55	57	58	59	62	63	65	68	70	74	78	79	80	83	85	86	91	92	94	95	96	104	725	726	729
22	44	45	46	48	49	50	51	52	53	54	55	56	57	58	59	61	62	63	69	70	74	79	80	82	83	85	86	88	91	92	94	95	98	101	104	728
23	43	44	46	48	49	51	52	53	55	56	59	61	62	63	64	65	66	67	69	70	72	74	77	78	79	80	82	83	85	90	92	93	95	96	98	103
24	43	44	46	47	48	49	50	51	52	53	54	55	56	58	59	60	61	62	63	65	66	67	70	78	79	81	82	83	90	91	92	96	101	102	104	727
25	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	62	67	79	80	82	83	84	85	88	90	91	92	93	94	95	96	98	101	103	729
26	45	46	48	49	50	51	52	53	54	55	56	57	58	59	62	70	74	79	80	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	729
27	42	46	48	49	51	52	53	54	55	56	57	58	59	62	70	74	78	79	80	82	83	84	85	86	88	90	91	92	93	94	95	96	98	101	102	729
28	46	48	49	51	52	53	54	55	56	57	58	59	62	70	74	80	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	101	729
29	23	24	27	28	44	45	46	52	53	54	55	56	57	58	59	70	79	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	729
30	24	25	29	30	44	45	46	48	49	50	53	54	55	56	57	58	59	62	80	83	84	85	86	87	88	89	90	91	92	95	96	97	98	100	101	729
31	44	45	46	48	49	50	51	52	53	54	55	56	57	58	59	62	80	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	101	729
32	43	44	45	46	47	48	49	50	51	52	53	54	55	58	59	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
33	42	43	44	45	46	47	48	49	50	51	52	53	55	56	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	726	727
34	43	44	45	46	47	48	49	50	52	53	54	55	58	60	61	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725	726	727
35	42	43	44	45	46	47	48	49	50	51	52	53	55	56	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	726	727
36	43	44	45	46	47	48	49	50	51	52	53	54	56	58	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	726	727
37	42	43	44	45	46	47	48	49	50	52	53	54	55	58	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	726	727
38	42	43	44	45	46	48	49	50	51	52	53	54	55	57	58	59	60	61	62	63	64	65	66	67	68	70	74	78	79	80	82	83	102	104	726	727
39	42	44	45	46	48	49	50	51	52	53	54	55	56	57	59	60	61	62	63	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	727
