1	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	100	101	723	729
2	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	59	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	101	723	729
3	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	86	87	88	89	90	91	92	93	94	95	96	98	99	100	101	723	729
4	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	93	94	95	96	97	98	100	101	723	729
5	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	59	84	85	86	87	88	89	90	91	92	94	95	96	97	98	99	100	101	723	729
6	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	96	98	99	101	723	729
7	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	95	96	97	98	100	101	723	729
8	23	24	25	26	27	28	29	30	31	46	52	53	54	55	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	96	98	99	100	101	723	729
9	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	94	95	97	99	100	101	723	729
10	23	24	25	26	27	28	29	30	31	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	93	95	96	97	98	99	100	101	723	729
11	23	24	25	26	27	28	29	30	31	46	52	53	54	55	56	57	58	59	84	85	86	87	88	89	90	91	92	94	95	96	97	99	100	101	723	729
12	42	43	44	45	46	47	48	49	50	51	52	53	54	55	58	60	61	62	64	65	66	67	68	70	78	79	80	81	82	83	102	103	104	725	726	727
13	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
14	42	43	44	45	46	47	48	49	50	53	54	55	56	57	59	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
15	42	43	44	45	46	47	48	49	50	52	53	54	55	56	57	58	60	61	62	63	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725
16	42	43	44	45	46	47	48	49	50	51	52	53	55	57	58	60	61	62	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	726	727
17	42	43	44	45	46	47	48	49	50	51	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	78	80	81	82	83	102	103	104	725	726	727
18	42	43	44	45	46	47	48	49	50	51	52	53	54	56	57	58	59	60	61	62	63	64	65	66	67	68	78	79	81	82	83	102	103	104	725	727
19	42	43	44	45	46	47	48	49	50	51	52	53	54	55	58	59	60	61	62	63	64	65	66	67	68	78	79	80	81	83	102	103	104	725	726	727
20	42	43	44	45	46	47	48	49	50	51	52	53	55	56	57	58	59	60	62	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
21	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	62	63	64	78	79	80	83	84	86	87	89	91	93	96	101	103	725	726
22	42	43	44	45	46	47	48	49	50	51	53	54	55	56	57	58	59	60	62	63	64	65	66	67	68	78	80	81	82	83	102	103	104	725	726	727
23	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	62	66	70	74	79	80	82	83	84	85	87	91	92	94	95	96	725	726
24	43	44	46	47	48	49	50	51	52	53	54	55	56	58	59	60	62	68	69	70	71	72	73	74	75	76	80	82	83	86	87	92	93	94	96	727
25	43	45	46	47	48	51	52	53	54	55	56	58	59	62	65	68	70	74	79	80	81	82	83	84	86	89	91	94	95	96	98	101	102	104	727	729
26	43	45	46	49	50	51	52	53	54	55	56	57	58	59	62	70	74	79	80	82	83	84	85	87	88	89	90	91	92	93	94	95	96	98	101	725
27	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	70	74	80	83	84	85	86	88	89	90	91	92	94	95	96	97	98	101	729
28	43	44	45	46	47	48	49	51	52	53	54	55	56	57	58	59	62	70	79	80	82	83	84	86	89	90	91	92	93	94	95	96	98	101	725	729
29	23	28	31	43	44	46	47	49	50	52	53	54	55	56	57	58	59	62	74	79	84	85	86	87	89	90	91	92	93	94	95	96	97	98	101	729
30	27	28	29	30	31	43	46	51	52	53	54	55	56	57	58	59	82	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	100	101	725	729
31	43	44	45	46	47	48	49	50	52	53	54	55	56	57	58	59	62	80	83	84	85	87	88	89	90	91	92	93	95	96	97	98	99	101	725	729
32	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	59	62	80	83	84	85	86	87	88	90	91	92	93	94	95	96	97	98	101	725	729
33	42	43	44	45	46	47	48	49	50	51	52	53	54	55	59	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	727
34	42	43	44	45	46	47	48	49	50	51	52	53	54	55	59	60	61	62	63	64	65	66	67	68	78	79	80	81	82	83	102	103	104	725	726	727
35	42	43	44	45	46	47	48	49	50	52	53	55	58	60	61	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725	726	727
36	42	43	44	45	46	47	48	49	50	52	53	56	57	59	60	61	62	63	64	65	66	67	68	74	78	79	80	81	82	83	102	103	104	725	726	727
37	42	43	44	45	46	47	48	49	50	52	53	57	58	59	60	61	62	63	64	65	66	67	68	70	74	78	79	80	81	82	83	102	103	104	725	727
